id,action_seq,current_state,goal_state,out_action
747,"[-1, -1, -1, 16, 16]","[1694.1348249505165, 34.386855386690456, 2.493768665056973, 0.2370574526748176, 0.290792248489845, -0.04193841320355629, -0.03491, 0.1585562093577087, 7620.0]","[2201.79434541938, 111.0016456679507, 2.3475063554778806, -0.04871692111247267, 0.3026600043813224, 0.038968662874884735, -0.03491, 0.19026745122925046, 11478.253968253968]",23
747,"[-1, -1, 16, 16, 23]","[2201.79434541938, 111.0016456679507, 2.3475063554778806, -0.04871692111247267, 0.3026600043813224, 0.038968662874884735, -0.03491, 0.19026745122925046, 11478.253968253968]","[2201.79434541938, 111.0016456679507, 2.3475063554778806, -0.04871692111247267, 0.3026600043813224, 0.038968662874884735, -0.03491, 0.19026745122925046, 11478.253968253968]",23
748,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1970.9630367188256, -290.14815234939397, 1.2304933996834966, 0.16750159088194888, -0.0019580920888144, -0.0025341134838382158, -0.06981, 0.0, 195.3968253968254]",5
748,"[-1, -1, -1, -1, 5]","[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902, -0.08727, 0, 60.0]","[1970.9630367188256, -290.14815234939397, 1.2304933996834966, 0.16750159088194888, -0.0019580920888144, -0.0025341134838382158, -0.06981, 0.0, 195.3968253968254]",1
748,"[-1, -1, -1, 5, 1]","[1321.213102864138, -252.25336114862, 2.5243593628521506, 0.08559385215702657, -0.18157075542151374, 0.0008000797730134398, -0.01745, 0, 120.0]","[1970.9630367188256, -290.14815234939397, 1.2304933996834966, 0.16750159088194888, -0.0019580920888144, -0.0025341134838382158, -0.06981, 0.0, 195.3968253968254]",4
748,"[-1, -1, 5, 1, 4]","[1843.553329129444, -283.0749588331839, 1.4673180447028693, 0.1602420064122858, -0.029707998953563335, 0.00423673911488866, -0.06981, 0, 180.0]","[1970.9630367188256, -290.14815234939397, 1.2304933996834966, 0.16750159088194888, -0.0019580920888144, -0.0025341134838382158, -0.06981, 0.0, 195.3968253968254]",4
748,"[-1, 5, 1, 4, 4]","[1970.9630367188256, -290.14815234939397, 1.2304933996834966, 0.16750159088194888, -0.0019580920888144, -0.0025341134838382158, -0.06981, 0, 195.3968253968254]","[1970.9630367188256, -290.14815234939397, 1.2304933996834966, 0.16750159088194888, -0.0019580920888144, -0.0025341134838382158, -0.06981, 0.0, 195.3968253968254]",4
749,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2239.9952189258693, -264.8271842963939, 1.3755345133118917, 0.16142565010532853, 0.15003282011286975, 0.002280120385547684, -0.06981, 0.0, 206.34920634920636]",2
749,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[2239.9952189258693, -264.8271842963939, 1.3755345133118917, 0.16142565010532853, 0.15003282011286975, 0.002280120385547684, -0.06981, 0.0, 206.34920634920636]",2
749,"[-1, -1, -1, 2, 2]","[1341.1819870116638, -174.7395289260939, 1.7792229686063885, 0.11995453200902928, -0.0416263821905009, -0.00021851824618996014, -0.03491, 0, 120.0]","[2239.9952189258693, -264.8271842963939, 1.3755345133118917, 0.16142565010532853, 0.15003282011286975, 0.002280120385547684, -0.06981, 0.0, 206.34920634920636]",2
749,"[-1, -1, 2, 2, 2]","[2014.278279542434, -251.80475997461127, 1.7921819174183355, 0.11966904597606519, -0.04601994590176305, -2.465386875019774e-05, -0.03491, 0, 180.0]","[2239.9952189258693, -264.8271842963939, 1.3755345133118917, 0.16142565010532853, 0.15003282011286975, 0.002280120385547684, -0.06981, 0.0, 206.34920634920636]",4
749,"[-1, 2, 2, 2, 4]","[2239.9952189258693, -264.8271842963939, 1.3755345133118917, 0.16142565010532853, 0.15003282011286975, 0.002280120385547684, -0.06981, 0, 206.34920634920636]","[2239.9952189258693, -264.8271842963939, 1.3755345133118917, 0.16142565010532853, 0.15003282011286975, 0.002280120385547684, -0.06981, 0.0, 206.34920634920636]",4
750,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2125.0000914656075, -468.39999417758276, 2.485195879104342, 0.08620604946596412, -0.16062881348278255, 0.0004740380333796171, -0.01745, 0.0, 4798.809523809524]",19
750,"[-1, -1, -1, -1, 19]","[536.490924652522, -13.452888479152216, 1.2738308217368122, 0.257413267266789, 0.6304461106547767, -0.028764054625713804, -0.08727, 0.1585562093577087, 3810.0]","[2125.0000914656075, -468.39999417758276, 2.485195879104342, 0.08620604946596412, -0.16062881348278255, 0.0004740380333796171, -0.01745, 0.0, 4798.809523809524]",14
750,"[-1, -1, -1, 19, 14]","[660.3665443781821, -117.63405832826773, 4.184936792889835, 0.11035365144719528, -1.0373346821740104, -0.04937558265417865, -0.0, 0.1585562093577087, 4707.063492063492]","[2125.0000914656075, -468.39999417758276, 2.485195879104342, 0.08620604946596412, -0.16062881348278255, 0.0004740380333796171, -0.01745, 0.0, 4798.809523809524]",1
750,"[-1, -1, 19, 14, 1]","[1658.1082335919934, -386.4396967285174, 2.5234118399671317, 0.08631102669107518, -0.08728478128480634, 0.0007054401999485204, -0.01745, 0, 4767.063492063492]","[2125.0000914656075, -468.39999417758276, 2.485195879104342, 0.08620604946596412, -0.16062881348278255, 0.0004740380333796171, -0.01745, 0.0, 4798.809523809524]",1
750,"[-1, 19, 14, 1, 1]","[2125.0000914656075, -468.39999417758276, 2.485195879104342, 0.08620604946596412, -0.16062881348278255, 0.0004740380333796171, -0.01745, 0, 4798.809523809524]","[2125.0000914656075, -468.39999417758276, 2.485195879104342, 0.08620604946596412, -0.16062881348278255, 0.0004740380333796171, -0.01745, 0.0, 4798.809523809524]",1
751,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2180.914625182683, 208.8005265924165, 2.1956110563286515, -0.052237508309753045, 0.16180928661212726, 0.03891561180639473, -0.03491, 0.19026745122925046, 15938.412698412698]",18
751,"[-1, -1, -1, -1, 18]","[590.4721796253802, -32.23335163445746, 2.5031861656364764, 0.28574076322874414, 0.20170439582297653, -0.02645375477599658, -0.06981, 0.1585562093577087, 3810.0]","[2180.914625182683, 208.8005265924165, 2.1956110563286515, -0.052237508309753045, 0.16180928661212726, 0.03891561180639473, -0.03491, 0.19026745122925046, 15938.412698412698]",23
751,"[-1, -1, -1, 18, 23]","[1445.206890305508, 93.73949502047581, 2.4438387860716375, 0.24121035165715626, 0.15977958825963165, -0.03396280228957699, -0.03491, 0.19026745122925046, 10350.0]","[2180.914625182683, 208.8005265924165, 2.1956110563286515, -0.052237508309753045, 0.16180928661212726, 0.03891561180639473, -0.03491, 0.19026745122925046, 15938.412698412698]",23
751,"[-1, -1, 18, 23, 23]","[2180.914625182683, 208.8005265924165, 2.1956110563286515, -0.052237508309753045, 0.16180928661212726, 0.03891561180639473, -0.03491, 0.19026745122925046, 15938.412698412698]","[2180.914625182683, 208.8005265924165, 2.1956110563286515, -0.052237508309753045, 0.16180928661212726, 0.03891561180639473, -0.03491, 0.19026745122925046, 15938.412698412698]",23
752,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2083.681895975788, -337.09556150047274, 1.9247524387187998, 0.19254720675964432, -0.35499927840190565, 0.028386925081875312, -0.10472, 0.0, 194.44444444444446]",2
752,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[2083.681895975788, -337.09556150047274, 1.9247524387187998, 0.19254720675964432, -0.35499927840190565, 0.028386925081875312, -0.10472, 0.0, 194.44444444444446]",6
752,"[-1, -1, -1, 2, 6]","[1110.6245978884704, -126.63510556768352, 1.1323633746895339, 0.19482667379977275, 0.13387949189766638, 0.0022414286250827557, -0.10472, 0, 120.0]","[2083.681895975788, -337.09556150047274, 1.9247524387187998, 0.19254720675964432, -0.35499927840190565, 0.028386925081875312, -0.10472, 0.0, 194.44444444444446]",1
752,"[-1, -1, 2, 6, 1]","[1976.2212813560789, -336.4517578278503, 2.521106359028755, 0.08558122385162854, -0.186007554925121, 0.0007815486619181089, -0.01745, 0, 180.0]","[2083.681895975788, -337.09556150047274, 1.9247524387187998, 0.19254720675964432, -0.35499927840190565, 0.028386925081875312, -0.10472, 0.0, 194.44444444444446]",6
752,"[-1, 2, 6, 1, 6]","[2083.681895975788, -337.09556150047274, 1.9247524387187998, 0.19254720675964432, -0.35499927840190565, 0.028386925081875312, -0.10472, 0, 194.44444444444446]","[2083.681895975788, -337.09556150047274, 1.9247524387187998, 0.19254720675964432, -0.35499927840190565, 0.028386925081875312, -0.10472, 0.0, 194.44444444444446]",6
753,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363, -0.05236, 0.1585562093577087, 2094.6031746031745]",4
753,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363, -0.05236, 0.1585562093577087, 2094.6031746031745]",6
753,"[-1, -1, -1, 4, 6]","[921.9791746964555, -84.05413610574617, 1.0891286776182187, 0.2001709316897263, 0.08177928579173174, -0.001659794819705095, -0.10472, 0, 120.0]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363, -0.05236, 0.1585562093577087, 2094.6031746031745]",6
753,"[-1, -1, 4, 6, 6]","[1342.375939324343, -121.61429744337626, 1.1025518398045948, 0.19746473446565524, 0.0897896919387121, 0.0001289289464787411, -0.10472, 0, 180.0]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363, -0.05236, 0.1585562093577087, 2094.6031746031745]",6
753,"[-1, 4, 6, 6, 6]","[1762.6559819504819, -158.93154673606202, 1.1015827741890614, 0.1976689221378328, 0.08882572097746337, -7.2411462402655576e-06, -0.10472, 0, 240.0]","[2084.3574347810686, -149.0954001164103, 1.1480568163436973, 0.16368683014259164, -0.12061334370638957, -0.03437655650815363, -0.05236, 0.1585562093577087, 2094.6031746031745]",17
754,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1998.1838248782951, -40.41230797945595, 1.624927460822938, 0.23269014231984841, 0.007517297947594431, -0.03766040097802608, -0.05236, 0.12684496748616697, 5766.190476190476]",16
754,"[-1, -1, -1, -1, 16]","[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335, -0.03491, 0.1585562093577087, 3810.0]","[1998.1838248782951, -40.41230797945595, 1.624927460822938, 0.23269014231984841, 0.007517297947594431, -0.03766040097802608, -0.05236, 0.12684496748616697, 5766.190476190476]",4
754,"[-1, -1, -1, 16, 4]","[1355.2056654952569, -30.833482329963793, 1.4291338378508485, 0.16099186855564548, 0.06278878094695393, 0.003403018935613847, -0.06981, 0, 3870.0]","[1998.1838248782951, -40.41230797945595, 1.624927460822938, 0.23269014231984841, 0.007517297947594431, -0.03766040097802608, -0.05236, 0.12684496748616697, 5766.190476190476]",10
754,"[-1, -1, 16, 4, 10]","[1998.1838248782951, -40.41230797945595, 1.624927460822938, 0.23269014231984841, 0.007517297947594431, -0.03766040097802608, -0.05236, 0.12684496748616697, 5766.190476190476]","[1998.1838248782951, -40.41230797945595, 1.624927460822938, 0.23269014231984841, 0.007517297947594431, -0.03766040097802608, -0.05236, 0.12684496748616697, 5766.190476190476]",10
755,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1823.6051898215594, -45.117821997031584, 1.2680607048393548, 0.16610544141533798, -0.014296880149943531, -0.0013071565367904535, -0.06981, 0.0, 5846.190476190476]",17
755,"[-1, -1, -1, -1, 17]","[663.0277190048054, 2.126122575377674, 1.8111718377087926, 0.22277246065062237, -0.27984445906588185, -0.05162059450714522, -0.05236, 0.1585562093577087, 3810.0]","[1823.6051898215594, -45.117821997031584, 1.2680607048393548, 0.16610544141533798, -0.014296880149943531, -0.0013071565367904535, -0.06981, 0.0, 5846.190476190476]",10
755,"[-1, -1, -1, 17, 10]","[1352.2359445780435, -18.096550820830707, 2.0738571740885337, 0.21877309327412864, 0.017760617920698107, -0.04036873989988078, -0.05236, 0.12684496748616697, 5790.0]","[1823.6051898215594, -45.117821997031584, 1.2680607048393548, 0.16610544141533798, -0.014296880149943531, -0.0013071565367904535, -0.06981, 0.0, 5846.190476190476]",4
755,"[-1, -1, 17, 10, 4]","[1823.6051898215594, -45.117821997031584, 1.2680607048393548, 0.16610544141533798, -0.014296880149943531, -0.0013071565367904535, -0.06981, 0, 5846.190476190476]","[1823.6051898215594, -45.117821997031584, 1.2680607048393548, 0.16610544141533798, -0.014296880149943531, -0.0013071565367904535, -0.06981, 0.0, 5846.190476190476]",4
756,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1971.178148833397, -384.8066189335212, 1.43367949309838, 0.1308674181104236, -0.013231400250508757, -0.006133786627563508, -0.03491, 0.0, 136.34920634920636]",1
756,"[-1, -1, -1, -1, 1]","[871.1345403425793, -219.58366265305932, 2.5429472973131975, 0.08537532603783342, -0.18486158111077802, 0.0009449914261199253, -0.01745, 0, 60.0]","[1971.178148833397, -384.8066189335212, 1.43367949309838, 0.1308674181104236, -0.013231400250508757, -0.006133786627563508, -0.03491, 0.0, 136.34920634920636]",1
756,"[-1, -1, -1, 1, 1]","[1777.303395238776, -384.5379853276468, 2.4234693437154182, 0.08707772822524307, -0.14162385792318183, -2.9093242088604494e-05, -0.01745, 0, 120.0]","[1971.178148833397, -384.8066189335212, 1.43367949309838, 0.1308674181104236, -0.013231400250508757, -0.006133786627563508, -0.03491, 0.0, 136.34920634920636]",2
756,"[-1, -1, 1, 1, 2]","[1971.178148833397, -384.8066189335212, 1.43367949309838, 0.1308674181104236, -0.013231400250508757, -0.006133786627563508, -0.03491, 0, 136.34920634920636]","[1971.178148833397, -384.8066189335212, 1.43367949309838, 0.1308674181104236, -0.013231400250508757, -0.006133786627563508, -0.03491, 0.0, 136.34920634920636]",2
757,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2293.3272380008134, -153.99819940899823, 1.092446087536342, 0.1858110035873539, -0.07316880426187106, -0.004566959718509192, -0.08727, 0.0, 2189.2063492063494]",5
757,"[-1, -1, -1, -1, 5]","[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902, -0.08727, 0, 60.0]","[2293.3272380008134, -153.99819940899823, 1.092446087536342, 0.1858110035873539, -0.07316880426187106, -0.004566959718509192, -0.08727, 0.0, 2189.2063492063494]",5
757,"[-1, -1, -1, 5, 5]","[898.566991930562, -81.678591141079, 1.1798252545495707, 0.1818316311076208, 0.06289963292741393, -7.496230682563045e-05, -0.08727, 0, 120.0]","[2293.3272380008134, -153.99819940899823, 1.092446087536342, 0.1858110035873539, -0.07316880426187106, -0.004566959718509192, -0.08727, 0.0, 2189.2063492063494]",4
757,"[-1, -1, 5, 5, 4]","[1393.8075866048964, -127.67462893837876, 1.312266752847014, 0.16421583825149239, 0.048989628561228155, 0.00011884557500641018, -0.06981, 0, 180.0]","[2293.3272380008134, -153.99819940899823, 1.092446087536342, 0.1858110035873539, -0.07316880426187106, -0.004566959718509192, -0.08727, 0.0, 2189.2063492063494]",10
757,"[-1, 5, 5, 4, 10]","[2061.6346490504898, -144.65867919809446, 1.7762426532328004, 0.23249322083393506, -0.07623716777619392, -0.03947881202766234, -0.05236, 0.12684496748616697, 2160.0]","[2293.3272380008134, -153.99819940899823, 1.092446087536342, 0.1858110035873539, -0.07316880426187106, -0.004566959718509192, -0.08727, 0.0, 2189.2063492063494]",5
758,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1775.1904952733628, -286.5455326021765, 1.5076232724288292, 0.12759184825776118, -0.11669029728852556, -0.004706820393185986, -0.03491, 0.0, 139.52380952380952]",2
758,"[-1, -1, -1, -1, 2]","[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043, -0.03491, 0, 60.0]","[1775.1904952733628, -286.5455326021765, 1.5076232724288292, 0.12759184825776118, -0.11669029728852556, -0.004706820393185986, -0.03491, 0.0, 139.52380952380952]",1
758,"[-1, -1, -1, 2, 1]","[1549.409413475973, -282.55213108812467, 2.474605500875075, 0.08626274620052186, -0.16755826824657133, 0.00040278448171390417, -0.01745, 0, 120.0]","[1775.1904952733628, -286.5455326021765, 1.5076232724288292, 0.12759184825776118, -0.11669029728852556, -0.004706820393185986, -0.03491, 0.0, 139.52380952380952]",2
758,"[-1, -1, 2, 1, 2]","[1775.1904952733628, -286.5455326021765, 1.5076232724288292, 0.12759184825776118, -0.11669029728852556, -0.004706820393185986, -0.03491, 0, 139.52380952380952]","[1775.1904952733628, -286.5455326021765, 1.5076232724288292, 0.12759184825776118, -0.11669029728852556, -0.004706820393185986, -0.03491, 0.0, 139.52380952380952]",2
759,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1895.3692491725224, 40.00049315791154, 1.9654244786177992, -0.0359451562287859, 0.31123084798168127, 0.037270807321680956, -0.03491, 0.19026745122925046, 7468.730158730159]",3
759,"[-1, -1, -1, -1, 3]","[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513, -0.05236, 0, 60.0]","[1895.3692491725224, 40.00049315791154, 1.9654244786177992, -0.0359451562287859, 0.31123084798168127, 0.037270807321680956, -0.03491, 0.19026745122925046, 7468.730158730159]",16
759,"[-1, -1, -1, 3, 16]","[1421.9492593918221, -26.23169365632676, 1.958951940057987, 0.23041535524869836, 0.2808604129054521, -0.0419782661857802, -0.03491, 0.1585562093577087, 3870.0]","[1895.3692491725224, 40.00049315791154, 1.9654244786177992, -0.0359451562287859, 0.31123084798168127, 0.037270807321680956, -0.03491, 0.19026745122925046, 7468.730158730159]",23
759,"[-1, -1, 3, 16, 23]","[1895.3692491725224, 40.00049315791154, 1.9654244786177992, -0.0359451562287859, 0.31123084798168127, 0.037270807321680956, -0.03491, 0.19026745122925046, 7468.730158730159]","[1895.3692491725224, 40.00049315791154, 1.9654244786177992, -0.0359451562287859, 0.31123084798168127, 0.037270807321680956, -0.03491, 0.19026745122925046, 7468.730158730159]",23
760,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2239.1241314780555, -168.12120424031096, 1.4864179031961495, 0.18665083525988868, 0.08248130108294068, -0.009921502404286102, -0.05236, 0.1585562093577087, 1943.4126984126983]",5
760,"[-1, -1, -1, -1, 5]","[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902, -0.08727, 0, 60.0]","[2239.1241314780555, -168.12120424031096, 1.4864179031961495, 0.18665083525988868, 0.08248130108294068, -0.009921502404286102, -0.05236, 0.1585562093577087, 1943.4126984126983]",4
